Week,R01.Tmax,R01.Tmin,R01.prcp,R02.Tmax,R02.Tmin,R02.prcp,R03.Tmax,R03.Tmin,R03.prcp,R04.Tmax,R04.Tmin,R04.prcp,R05.Tmax,R05.Tmin,R05.prcp,R06.Tmax,R06.Tmin,R06.prcp,R07.Tmax,R07.Tmin,R07.prcp,R08.Tmax,R08.Tmin,R08.prcp,R09.Tmax,R09.Tmin,R09.prcp,R10.Tmax,R10.Tmin,R10.prcp,USA.Tmax,USA.Tmin,USA.prcp
2010.39,21.22,12.25,12.29,19.61,11.15,16.41,18.85,10.62,19.16,23.78,13.33,10.60,18.34,6.29,1.30,27.31,11.81,0.60,23.49,7.20,0.49,24.67,6.06,0.03,32.98,15.28,0.16,24.36,9.71,0.74,24.01,10.01,4.31
2010.40,15.75,6.28,4.29,15.39,6.98,4.34,15.17,6.19,2.91,22.18,7.59,0.08,18.78,4.06,0.54,25.29,8.82,0.21,23.08,5.71,0.08,20.42,5.21,1.07,22.52,9.92,2.44,17.38,6.80,1.93,20.84,6.73,1.12
2010.41,14.78,2.30,7.58,15.85,3.77,3.81,18.45,6.24,2.46,24.71,9.69,0.85,20.77,6.17,0.64,26.00,9.46,0.60,22.61,6.12,0.73,17.57,2.20,0.87,27.33,11.52,0.08,16.64,3.55,2.24,21.65,6.67,1.25
2010.42,12.20,0.72,0.66,13.03,2.33,1.15,14.99,3.47,1.07,23.42,7.35,0.26,15.92,2.28,0.39,25.40,11.32,1.39,21.29,4.67,0.89,15.59,0.98,0.99,19.76,9.08,2.02,15.91,3.06,0.91,19.18,5.21,0.93
2010.43,15.00,5.04,3.70,16.99,7.18,3.24,17.72,6.94,3.60,23.28,11.29,5.98,14.83,5.85,4.41,23.87,8.65,0.98,18.04,4.16,1.09,10.36,-1.93,2.00,18.35,6.42,5.17,9.12,2.56,8.48,17.41,5.67,3.63
2010.44,8.57,-0.90,5.18,8.44,-0.10,3.41,10.24,0.65,3.50,17.12,6.25,2.88,9.83,-1.50,0.38,20.53,5.41,2.21,15.51,-0.24,0.17,14.56,-0.82,0.22,23.44,8.53,0.21,14.28,4.85,3.71,15.43,2.58,1.71
2010.45,9.72,0.35,3.83,10.43,-0.61,0.52,12.68,-0.12,0.03,18.86,2.49,0.04,15.22,1.49,0.58,20.88,5.70,1.08,16.80,2.31,3.46,8.23,-4.19,1.10,15.70,2.95,2.02,7.24,-0.02,4.65,14.72,1.30,1.44
2010.46,10.69,1.09,4.30,11.45,1.65,3.28,11.96,2.08,3.12,17.02,4.63,3.35,7.15,-1.39,1.72,16.73,2.43,0.97,9.24,-1.89,0.64,4.91,-5.82,1.45,17.52,4.45,1.40,7.08,0.95,6.01,11.56,0.50,2.22
2010.47,6.10,-2.64,1.45,8.84,-0.14,2.10,11.26,1.40,1.87,19.13,6.97,2.92,5.88,-3.51,6.24,19.25,5.23,1.12,7.19,-5.44,1.78,-0.79,-13.31,1.22,9.91,-1.35,3.59,-0.65,-7.96,4.48,9.53,-1.87,2.70
2010.48,5.74,-3.26,4.67,6.43,-2.33,6.68,6.70,-2.04,6.90,13.27,1.11,6.25,2.33,-5.20,3.19,16.40,0.07,0.74,7.66,-5.43,0.44,2.48,-9.06,0.87,12.43,0.11,1.22,2.68,-3.30,4.83,8.31,-3.04,3.01
2010.49,-1.70,-8.87,0.68,-1.23,-7.48,0.89,0.38,-5.79,0.59,7.04,-3.42,0.52,-2.42,-10.03,0.95,14.12,-0.63,0.16,5.30,-8.22,0.23,3.66,-7.91,0.70,16.20,4.59,2.73,5.61,-0.08,6.68,5.86,-4.64,1.16
2010.50,1.43,-9.04,8.60,0.13,-7.84,3.80,-0.03,-7.05,3.54,6.98,-3.07,3.30,-4.77,-13.03,2.50,13.80,-0.13,0.47,-0.07,-10.32,0.43,2.08,-9.30,0.97,13.96,3.76,4.32,5.20,-1.42,8.57,4.58,-5.60,2.75
2010.51,0.33,-6.75,0.95,-0.83,-6.73,0.18,0.82,-4.60,0.20,9.48,-0.94,0.82,-1.78,-7.94,1.14,14.83,2.94,1.38,2.40,-6.15,0.48,1.72,-8.44,2.37,11.73,3.80,10.38,3.98,-1.79,3.84,5.45,-3.28,2.12
2010.52,0.84,-8.87,2.84,1.15,-6.86,1.82,3.08,-4.84,0.96,9.29,-1.09,3.51,1.67,-6.56,2.18,12.23,0.17,2.24,3.15,-9.17,1.08,-1.70,-13.63,1.77,8.43,-1.25,5.94,1.28,-5.63,7.09,4.76,-5.49,2.82
2011.01,1.52,-8.06,0.66,1.60,-7.15,1.38,3.40,-5.29,1.15,10.86,-0.37,2.71,-2.79,-11.03,0.52,13.21,-1.93,0.51,3.38,-10.10,0.04,-0.26,-12.17,0.42,9.83,-1.86,1.31,2.03,-5.78,2.15,5.08,-6.22,1.07
2011.02,-2.28,-10.72,3.98,-3.27,-10.47,2.21,-1.22,-7.63,1.03,4.39,-4.87,1.53,-3.81,-11.38,1.19,6.97,-3.57,2.53,-3.74,-13.86,1.36,-2.87,-14.76,1.17,12.38,0.49,0.73,3.47,-2.98,6.39,1.46,-8.03,1.92
2011.03,-2.42,-13.44,4.67,-1.44,-10.81,3.71,1.68,-5.56,2.19,9.58,-0.06,2.39,-4.91,-13.66,1.28,12.28,-0.71,2.09,-0.70,-10.93,1.00,1.28,-10.05,1.46,17.35,3.49,0.17,6.31,-0.56,7.89,4.83,-5.59,2.22
2011.04,-4.55,-17.11,1.75,-2.73,-12.35,2.34,0.31,-7.62,3.29,10.00,-1.09,3.00,-2.98,-9.90,0.57,14.16,-1.98,0.82,4.54,-8.65,0.23,4.07,-8.64,0.34,16.29,1.72,0.05,8.00,-0.18,1.25,6.28,-5.43,1.21
2011.05,-3.13,-14.92,4.27,-1.05,-11.29,3.64,3.50,-5.42,2.93,12.10,2.36,5.94,-3.25,-11.54,3.19,6.70,-5.76,2.57,-2.65,-14.16,1.84,-4.30,-17.62,0.95,12.27,-0.97,1.05,5.09,-3.93,1.21,3.09,-7.92,2.77
2011.06,0.15,-12.98,3.02,-0.10,-10.85,2.43,2.35,-7.07,1.02,8.90,-2.13,2.13,-3.97,-13.91,0.62,9.27,-6.51,1.04,-1.29,-13.37,0.73,-2.21,-15.49,1.40,15.92,0.72,0.04,6.60,-2.49,1.62,3.84,-8.43,1.26
2011.07,4.93,-9.46,0.37,7.78,-6.01,0.46,11.42,-1.19,0.09,17.72,3.04,0.11,7.31,-2.38,0.07,21.06,5.71,0.04,14.15,-0.84,0.04,7.68,-5.63,0.75,13.62,1.95,6.83,5.82,-1.94,6.10,12.55,-0.50,1.20
2011.08,0.11,-12.66,4.28,1.02,-10.85,4.50,6.69,-4.15,4.62,18.41,5.48,3.21,0.67,-6.81,4.84,19.60,5.82,1.23,4.89,-6.63,2.56,-1.13,-12.98,1.68,9.88,-1.42,3.56,1.02,-7.62,2.69,7.84,-3.58,2.96
2011.09,1.33,-11.37,2.86,4.84,-6.57,2.78,9.86,-2.10,3.15,18.93,5.70,4.06,3.76,-6.25,5.24,20.73,4.40,0.95,8.48,-6.06,1.62,4.32,-9.83,0.60,14.52,0.95,1.93,5.20,-2.60,6.66,10.80,-2.26,2.78
2011.10,5.77,-3.69,11.39,6.63,-2.75,13.02,8.61,-0.20,12.77,14.40,3.59,10.08,4.14,-3.78,2.93,18.87,3.07,1.19,7.88,-3.90,1.64,4.74,-7.80,1.19,17.02,4.19,1.87,7.45,-1.00,5.60,10.34,-1.04,4.77
2011.11,8.77,-2.27,1.77,9.79,-0.63,1.32,12.47,1.53,1.52,19.91,6.14,1.67,8.91,-1.53,1.05,22.59,8.30,0.57,13.90,0.30,1.27,10.27,-3.43,0.89,17.18,4.63,4.85,7.56,-0.21,7.70,14.43,1.95,1.93
2011.12,3.89,-5.39,1.40,4.42,-4.04,3.31,10.20,0.63,3.57,21.32,8.74,1.18,7.33,-1.73,3.50,24.04,10.15,0.13,14.59,2.31,1.55,7.99,-4.70,1.30,12.08,2.26,9.66,8.08,-0.84,3.76,13.50,2.12,2.50
2011.13,5.50,-4.22,2.71,5.20,-3.89,1.00,6.16,-2.04,1.86,14.34,5.60,8.01,5.58,-4.96,0.45,20.77,6.66,0.79,8.25,-0.65,1.09,8.95,-2.46,1.36,21.21,6.19,0.81,9.99,1.84,6.73,11.84,1.09,2.61
2011.14,9.65,-2.42,1.88,10.72,0.33,3.43,13.74,2.43,4.93,22.40,7.57,4.17,13.01,1.93,3.53,25.79,9.91,0.72,19.65,4.15,1.37,11.24,-2.61,1.91,17.47,3.91,0.99,7.92,-1.15,4.30,16.83,3.39,2.58
2011.15,13.43,1.37,5.44,14.87,3.81,3.97,16.73,5.95,5.05,23.47,10.53,6.17,15.86,3.92,3.95,25.06,9.10,1.67,19.44,4.81,4.43,10.51,-2.46,2.22,18.45,3.90,0.68,9.33,0.19,4.77,17.77,4.66,3.64
2011.16,10.45,1.17,6.29,11.25,1.90,8.87,16.07,5.56,7.08,23.49,11.09,3.02,10.12,1.71,7.98,27.08,13.19,1.24,15.24,3.64,3.46,10.32,-1.62,2.69,20.42,7.82,1.18,10.16,-1.66,1.83,16.80,5.21,3.72
2011.17,17.96,7.01,4.52,19.46,8.38,7.61,21.47,10.61,5.70,24.92,13.51,6.73,14.77,5.43,7.69,25.44,11.48,4.29,16.16,4.69,5.09,10.79,-2.24,2.23,19.85,5.87,0.63,10.10,0.31,4.64,18.40,6.55,4.82
2011.18,16.94,4.36,2.57,16.47,5.51,3.89,17.66,6.17,3.44,22.29,9.52,3.99,14.43,3.92,3.20,23.49,8.23,2.82,19.01,3.62,1.46,14.09,-1.10,0.50,25.12,7.65,0.04,13.77,1.83,1.90,18.77,5.06,2.32
2011.19,18.39,6.23,0.71,20.21,7.01,0.45,20.16,8.63,1.73,26.44,14.25,2.00,21.68,10.47,3.17,27.89,14.52,2.53,25.14,11.84,3.43,15.27,2.44,4.38,21.58,7.31,0.48,15.16,3.34,2.54,22.06,9.45,2.55
2011.20,15.52,9.34,10.00,17.78,10.84,10.78,18.32,10.83,7.94,21.66,10.92,1.75,16.63,7.17,3.10,25.58,12.25,2.45,18.08,7.26,5.52,13.30,2.34,5.37,18.80,6.45,2.68,15.06,3.46,3.65,18.65,7.93,4.22
2011.21,22.09,11.09,3.35,23.63,13.23,4.02,24.04,13.71,3.46,27.96,16.13,3.57,20.16,10.25,8.35,30.23,16.47,1.73,22.09,11.08,7.21,16.11,4.33,3.24,22.32,8.25,0.96,13.07,3.59,4.23,22.68,11.05,4.07
2011.22,24.64,12.37,1.69,25.75,13.67,1.61,26.28,14.04,0.40,30.44,17.81,0.40,24.85,13.42,2.20,32.59,18.54,0.12,28.03,15.23,2.50,19.78,5.14,2.35,21.31,7.44,1.50,15.05,4.43,2.92,25.63,12.70,1.48
2011.23,25.91,11.65,3.08,26.58,13.98,2.08,26.46,14.48,2.59,30.84,17.96,1.27,26.57,14.46,4.34,33.45,18.28,0.59,29.74,16.38,1.82,22.21,6.81,1.75,24.96,10.22,1.27,18.27,6.88,1.21,27.24,13.62,1.87
2011.24,20.81,11.24,5.44,22.63,12.08,4.95,22.98,12.32,3.90,29.27,17.17,4.14,22.22,12.00,3.83,34.82,19.75,0.50,27.48,15.23,4.29,22.39,7.35,1.85,28.71,12.54,0.06,17.65,6.12,1.38,26.15,13.29,2.72
2011.25,22.52,11.95,6.19,24.84,14.72,7.14,24.70,16.13,4.22,29.47,18.92,6.12,22.48,14.72,6.62,33.80,19.64,3.10,27.38,15.37,5.12,23.00,8.48,3.07,31.36,14.26,0.06,20.54,7.52,0.76,26.82,14.70,4.17
2011.26,24.87,13.79,1.88,24.63,13.77,1.54,24.52,13.47,1.46,29.42,18.07,4.55,25.27,14.37,2.68,34.67,20.95,0.88,31.05,17.67,2.67,26.94,10.48,1.20,30.95,14.56,1.22,21.98,8.28,0.89,28.45,15.23,2.08
2011.27,27.52,15.43,3.59,27.13,15.20,4.97,26.77,16.06,6.44,29.85,19.39,5.08,27.37,15.47,1.81,34.98,20.65,0.75,30.56,18.36,4.56,27.90,12.35,2.56,32.98,17.33,0.79,24.91,8.81,0.17,29.64,16.45,2.85
2011.28,28.10,14.62,1.80,27.76,14.84,0.29,26.82,15.34,1.24,30.08,20.34,4.80,26.73,16.19,3.02,35.00,21.73,1.48,32.25,20.46,2.94,26.83,12.29,3.38,28.44,13.81,0.46,22.06,9.42,1.41,29.08,16.74,2.54
2011.29,31.07,17.68,0.76,31.13,18.69,1.07,29.20,18.22,1.47,30.06,19.81,2.92,30.49,20.04,3.41,34.79,21.87,1.25,35.20,22.03,1.14,29.67,13.53,1.33,31.13,15.49,0.41,22.11,9.24,1.49,30.89,18.09,1.74
2011.30,26.56,15.43,3.78,27.57,17.12,4.69,28.37,17.93,4.63,30.78,20.62,3.82,27.97,17.81,5.61,34.96,21.91,1.77,33.53,20.82,2.62,28.53,12.72,1.67,31.64,16.59,0.56,25.60,10.19,0.24,30.30,17.69,2.82
2011.31,27.50,14.97,1.48,28.02,16.27,2.26,27.12,16.97,2.25,31.47,20.65,4.00,28.39,17.92,2.29,36.40,22.27,0.81,33.35,20.73,3.16,28.16,13.11,2.15,31.64,16.17,0.84,26.21,11.11,0.34,30.63,17.74,2.12
2011.32,26.10,15.41,6.50,26.26,15.86,5.70,25.74,15.71,4.46,30.54,19.94,4.07,25.43,14.67,3.78,35.29,21.78,2.62,29.43,16.84,4.81,27.56,10.55,0.74,31.05,15.65,0.27,24.86,9.78,0.05,29.07,16.09,2.92
2011.33,25.22,14.62,8.16,25.49,15.41,11.56,24.69,14.61,6.72,29.36,17.73,3.06,25.58,13.86,2.11,34.76,21.19,1.10,29.73,17.08,3.47,27.77,11.24,0.93,31.68,15.70,0.53,25.44,9.11,0.03,28.85,15.51,2.63
2011.34,25.67,14.20,4.06,24.50,14.08,5.32,24.44,13.74,4.89,30.59,18.77,3.53,25.54,13.45,2.96,35.15,21.07,1.30,31.40,17.06,1.09,29.95,12.67,0.64,33.55,16.96,0.22,28.73,12.60,0.33,29.98,16.07,2.06
2011.35,24.64,12.71,13.23,24.02,13.15,14.94,23.69,13.16,9.76,30.37,17.52,2.25,26.36,14.37,0.88,35.60,20.75,1.07,31.51,18.01,2.32,26.76,11.12,1.40,32.54,15.76,0.18,23.81,8.69,0.15,29.10,15.30,2.74
2011.36,23.11,14.06,11.18,22.58,15.16,15.63,21.77,14.91,19.24,25.03,15.57,10.93,20.87,10.46,2.97,29.37,14.00,1.59,24.62,9.26,0.82,23.20,7.00,0.89,32.01,15.89,0.54,28.79,10.68,0.03,25.33,12.21,4.83
2011.37,22.31,9.77,1.28,21.06,10.36,1.68,21.19,10.77,2.27,26.49,14.21,1.25,20.31,8.29,1.14,30.19,16.00,1.54,22.21,9.70,1.78,19.94,6.23,2.20,27.24,13.20,1.37,23.05,9.50,0.41,23.93,11.06,1.52
2011.38,20.47,10.15,4.54,20.55,11.13,4.60,19.12,11.94,5.40,24.29,15.92,6.51,18.16,8.60,3.63,29.13,14.18,2.54,21.99,7.87,2.41,21.29,4.50,0.69,31.47,13.74,0.04,24.04,8.91,0.84,23.53,10.75,3.02
2011.39,23.37,13.45,5.63,22.42,13.92,6.63,20.66,12.74,4.98,25.20,14.10,3.59,16.90,7.67,6.62,30.64,14.13,0.75,23.86,6.35,0.41,24.47,6.28,0.05,29.06,13.23,0.18,21.01,7.13,1.82,24.30,10.53,2.50
2011.40,16.33,5.89,5.30,16.63,5.40,2.30,15.43,5.62,2.37,22.71,8.43,0.55,21.55,6.40,0.17,26.97,12.09,1.16,26.62,9.65,1.56,19.33,5.52,2.81,20.36,8.59,3.99,13.91,5.86,4.21,21.41,7.87,1.95
2011.41,20.80,9.12,5.74,21.39,9.94,4.38,19.29,9.51,5.28,22.27,12.89,4.51,20.11,8.87,2.60,25.64,11.47,4.96,21.35,8.16,2.82,14.97,1.93,1.37,25.89,9.97,0.88,14.39,5.14,3.16,20.75,8.68,3.34
2011.42,15.68,7.19,4.42,15.21,7.31,4.53,15.85,6.94,3.14,20.68,7.52,3.55,11.76,3.20,4.77,24.50,7.81,0.59,16.20,1.48,0.76,14.58,-0.12,0.49,26.14,10.17,0.05,15.51,4.35,1.32,18.10,5.10,2.06
2011.43,10.38,1.00,2.94,11.45,2.45,3.32,13.62,3.19,3.34,20.22,6.77,2.06,13.40,1.97,1.77,22.74,8.59,1.87,18.26,2.25,0.32,11.12,-2.87,1.76,22.59,7.05,0.12,12.00,0.60,1.26,16.64,3.44,1.69
2011.44,9.54,-2.22,3.13,10.89,-0.90,2.00,11.21,-0.13,2.26,17.08,3.74,2.94,12.06,0.54,1.74,20.07,3.68,0.31,15.14,-0.33,1.98,9.93,-4.76,1.48,19.27,4.29,1.18,8.97,-1.29,2.17,14.33,0.62,1.77
2011.45,14.34,0.81,2.67,14.03,1.29,0.59,13.28,0.31,0.37,18.07,4.64,0.41,10.99,1.73,2.96,18.59,5.39,2.49,12.81,-0.07,4.83,6.50,-6.27,0.58,13.87,2.10,1.67,7.65,-1.67,1.91,13.19,0.98,1.86
2011.46,12.09,1.87,1.85,11.71,2.98,2.93,12.42,3.18,4.18,18.63,7.28,4.26,10.09,0.36,2.13,20.02,7.28,2.15,13.17,-0.91,0.29,5.58,-6.76,1.00,15.62,3.75,0.83,5.29,-2.12,5.53,13.05,1.74,2.38
2011.47,8.40,-2.29,4.70,10.70,0.48,6.08,12.95,2.98,6.13,19.27,7.87,3.41,8.39,1.09,2.88,18.58,6.87,4.28,10.94,-0.97,1.92,7.13,-5.93,0.43,14.49,3.11,2.24,6.25,-1.20,8.53,12.56,1.76,3.42
2011.48,11.10,0.61,2.95,11.54,1.43,2.73,11.91,1.60,3.10,14.52,2.97,6.54,5.47,-2.26,5.28,14.49,0.94,1.87,7.55,-5.56,1.59,5.52,-7.95,0.94,15.59,2.60,0.43,6.42,-2.39,1.73,10.31,-1.29,2.91
2011.49,8.23,-0.43,7.23,8.07,0.20,5.73,9.80,0.49,6.81,14.72,4.22,4.60,1.86,-4.86,3.14,8.56,-2.11,4.36,0.58,-9.97,1.99,-1.47,-14.39,0.41,12.27,-2.12,0.17,4.58,-5.24,0.09,6.34,-4.13,3.01
2011.50,5.68,-4.20,0.99,6.20,-3.26,1.22,7.61,-2.15,0.66,14.76,4.14,1.96,4.73,-3.28,3.60,12.52,3.76,2.76,6.49,-3.43,2.09,2.49,-9.48,0.32,10.98,-0.20,1.91,3.58,-4.38,0.50,8.12,-1.74,1.81
2011.51,3.24,-7.84,3.14,5.42,-3.27,3.82,8.06,0.32,3.74,15.14,4.90,4.02,4.00,-2.96,1.73,10.89,1.85,3.78,5.71,-5.22,2.35,2.23,-10.81,1.11,11.75,-1.02,0.28,4.63,-4.56,0.50,7.77,-2.33,2.43
2011.52,2.57,-8.72,2.99,4.42,-4.48,2.88,6.79,-1.85,2.74,13.31,2.26,3.79,4.29,-3.31,1.83,13.30,-0.20,1.47,9.53,-3.51,0.50,6.01,-6.59,0.62,15.70,0.91,0.44,6.37,-0.94,10.16,9.20,-2.07,2.36
2012.01,1.77,-8.01,1.02,3.49,-5.97,0.70,5.82,-4.14,0.45,12.77,-0.97,0.21,3.72,-5.30,0.49,15.92,0.28,0.04,10.21,-4.63,0.05,7.00,-6.89,0.13,18.16,2.63,0.04,6.84,-1.71,2.01,9.79,-3.03,0.36
2012.02,2.96,-6.80,3.07,4.91,-3.94,4.45,6.67,-2.57,4.11,13.47,3.88,4.26,3.28,-6.29,1.61,12.44,-0.01,3.10,6.06,-7.37,0.30,3.30,-10.73,0.42,15.52,0.29,0.02,5.29,-4.52,0.84,8.10,-3.49,2.07
2012.03,-2.17,-14.27,1.76,-0.53,-11.12,2.01,3.35,-6.12,2.57,13.18,1.18,3.42,-1.53,-11.48,2.55,17.10,2.06,0.31,3.73,-9.95,0.38,1.63,-11.06,1.48,12.29,0.01,5.34,2.00,-4.27,13.49,6.56,-5.36,2.90
2012.04,2.72,-6.36,5.64,4.55,-3.73,4.07,7.53,-0.99,3.00,16.07,5.03,5.32,2.28,-4.91,3.37,15.87,2.86,5.69,6.99,-5.76,0.88,3.37,-8.84,1.02,13.87,1.87,3.31,5.09,-3.36,5.50,8.92,-1.87,3.64
2012.05,3.18,-6.03,0.57,6.11,-2.68,0.83,9.44,-0.89,0.80,16.46,3.71,1.81,5.48,-3.21,0.71,17.19,4.18,2.94,11.81,-2.21,3.36,4.74,-7.22,1.28,15.31,1.13,0.20,7.11,-2.00,3.05,10.79,-0.94,1.74
2012.06,4.11,-9.26,0.12,4.24,-5.35,0.33,5.40,-3.01,1.35,12.90,2.96,1.81,1.76,-6.66,0.56,11.19,0.33,1.46,2.11,-7.54,0.51,0.86,-11.88,0.51,16.15,2.69,0.63,7.64,-1.11,1.86,6.96,-3.56,1.01
2012.07,3.20,-7.11,0.54,3.36,-4.79,1.05,5.55,-3.00,1.23,12.42,1.33,2.02,2.46,-5.61,0.97,12.27,1.92,4.58,4.43,-7.05,0.83,2.82,-9.98,0.62,12.49,0.69,1.60,5.39,-2.27,2.97,7.18,-3.25,1.83
2012.08,5.24,-4.86,3.02,5.78,-3.05,2.31,9.44,-0.71,2.55,16.64,4.61,4.16,4.28,-4.48,1.38,17.64,3.47,1.32,9.02,-3.04,0.82,3.66,-8.36,1.61,16.67,2.01,0.16,6.18,-1.76,6.47,10.37,-1.21,2.22
2012.09,2.10,-7.66,3.71,5.31,-2.58,3.45,10.08,-0.65,6.21,18.67,7.00,4.32,6.04,-3.31,3.66,19.12,5.64,0.40,10.79,-3.35,1.30,1.94,-10.59,1.44,12.94,-0.14,1.98,3.90,-4.49,4.14,10.52,-1.16,2.70
2012.10,6.95,-5.81,1.26,8.07,-3.86,1.35,9.89,-1.37,1.47,16.70,4.26,4.80,7.05,-3.84,1.46,18.12,4.43,3.15,14.37,-1.96,0.66,9.67,-5.64,0.26,18.16,1.67,0.17,9.86,-2.40,1.98,12.89,-0.66,1.92
2012.11,11.06,-0.38,0.91,15.22,1.86,0.83,17.64,3.87,0.91,22.30,9.97,2.05,19.02,5.09,1.76,22.33,10.14,2.86,22.09,6.01,1.51,15.65,-0.28,0.42,16.62,4.26,5.95,7.11,-0.38,11.26,18.34,5.10,2.64
2012.12,22.15,4.86,0.05,21.45,7.80,0.36,20.85,9.13,2.15,24.28,12.85,3.71,22.42,11.35,3.03,20.98,8.36,8.02,19.57,8.58,5.35,13.49,-2.24,0.93,14.91,2.13,2.56,7.01,-2.06,5.61,18.93,6.48,3.73
2012.13,7.30,-1.59,1.14,10.75,0.27,1.69,14.67,3.13,2.49,23.22,10.46,2.12,14.21,3.07,1.12,25.82,11.29,0.87,23.77,8.14,0.74,16.98,1.13,0.44,17.55,5.11,4.56,9.85,1.46,8.95,18.59,5.60,2.04
2012.14,10.31,-2.00,0.54,10.69,-0.30,1.09,15.26,2.60,0.96,23.56,10.87,3.53,15.28,2.99,0.92,24.82,11.04,2.17,20.95,7.96,2.00,14.06,-1.00,1.15,17.61,2.75,1.18,9.05,-1.63,3.39,17.95,4.78,1.89
2012.15,12.44,0.61,0.91,12.95,1.07,0.44,14.28,1.59,0.22,20.83,5.97,0.16,13.20,0.78,0.61,24.27,12.02,1.14,17.38,3.63,2.66,14.89,-0.62,1.28,18.07,4.90,4.32,14.39,1.93,1.52,17.41,3.95,1.30
2012.16,22.17,5.90,0.15,20.62,6.02,0.58,20.12,7.62,1.24,22.47,11.68,3.34,16.13,4.57,4.91,23.62,9.31,2.51,19.03,5.88,4.20,13.39,0.04,1.90,23.35,7.78,0.27,13.39,2.80,4.17,19.24,6.33,2.74
2012.17,13.54,2.46,10.78,10.86,1.34,8.31,12.95,3.23,6.53,20.70,8.95,2.59,13.66,2.34,1.09,27.26,11.85,0.08,22.36,6.97,1.74,19.80,3.71,1.64,24.04,9.66,1.37,17.45,5.31,3.41,19.82,6.46,2.45
2012.18,12.52,3.86,3.11,16.87,5.68,3.68,20.44,9.05,3.49,26.86,15.29,1.87,19.48,9.17,6.32,28.74,16.09,1.07,24.06,12.25,4.10,18.09,3.07,1.07,23.05,8.43,0.27,11.89,2.29,4.62,21.89,9.75,2.70
2012.19,17.21,5.64,6.47,17.97,7.03,3.79,18.93,9.08,3.49,24.39,13.15,3.87,19.07,7.83,3.58,25.21,13.63,6.49,22.98,9.00,1.64,16.96,1.60,1.38,26.66,9.29,0.10,17.78,1.72,0.07,21.42,8.41,3.09
2012.20,21.45,8.56,3.84,21.65,8.74,2.91,20.97,9.69,4.56,24.14,14.11,6.33,22.58,8.10,0.50,26.63,13.06,1.60,26.52,10.37,0.17,21.61,4.85,0.88,27.82,10.77,0.02,21.68,5.23,0.05,23.94,9.74,2.03
2012.21,23.73,12.44,1.60,24.00,13.37,3.04,23.24,13.15,2.69,26.79,14.63,1.93,24.31,11.30,2.63,30.12,16.49,0.30,26.58,12.28,1.91,19.48,4.90,2.01,25.65,10.59,0.27,15.00,5.31,4.41,24.46,11.49,1.89
2012.22,23.91,12.12,4.99,24.80,13.12,4.91,24.90,14.05,7.17,27.50,16.39,5.72,22.22,11.15,3.98,30.48,16.22,1.26,25.60,11.42,2.86,19.98,4.68,1.34,28.18,10.81,0.11,18.69,6.96,1.43,24.95,11.76,3.06
2012.23,18.09,9.00,8.45,20.00,9.45,2.90,20.43,9.49,1.25,25.49,14.54,3.84,23.64,10.72,0.52,30.87,17.31,2.44,29.20,14.19,0.48,25.61,9.02,1.63,26.51,10.52,0.60,14.63,4.65,5.18,25.06,11.85,2.27
2012.24,23.56,11.14,2.48,24.12,12.86,4.01,23.93,12.92,2.81,26.60,16.68,5.66,25.69,12.90,1.46,31.88,18.52,2.33,29.07,14.80,4.16,24.00,7.42,0.92,30.51,13.08,0.02,20.14,6.39,0.77,26.68,13.23,2.53
2012.25,27.08,14.06,0.95,27.06,15.68,1.46,25.63,14.92,1.95,28.51,16.91,1.33,27.47,15.98,4.54,32.12,19.01,1.13,30.55,17.30,2.81,27.07,10.11,0.76,30.71,13.95,0.17,20.20,7.50,2.45,28.25,14.91,1.80
2012.26,25.11,13.86,5.91,25.60,13.38,2.26,26.23,12.99,1.67,30.62,17.14,4.62,27.91,14.22,0.89,35.56,20.11,0.20,34.88,19.45,0.47,30.78,13.06,0.47,29.88,13.82,0.14,20.81,8.20,2.01,30.13,15.42,1.57
2012.27,28.53,16.01,2.04,29.29,15.94,0.61,29.81,17.32,1.63,32.54,19.60,2.86,31.83,18.80,2.03,32.82,20.29,1.66,35.40,20.94,0.59,29.36,13.14,1.97,30.51,15.23,0.51,23.43,9.04,1.10,31.06,17.22,1.67
2012.28,28.76,13.84,0.06,28.19,14.91,0.68,27.01,16.48,2.99,28.74,19.60,8.56,28.74,15.92,0.94,31.09,19.66,6.33,31.68,17.62,2.07,28.55,12.95,2.12,33.31,17.26,0.70,28.47,12.97,0.46,29.63,16.65,3.37
2012.29,28.72,16.03,2.53,27.70,17.00,4.27,27.11,17.64,6.93,29.24,19.65,6.66,29.14,17.93,3.72,32.65,20.06,2.33,35.23,19.74,0.37,30.06,13.84,1.41,29.97,15.13,1.01,24.83,11.97,1.43,30.08,17.32,3.05
2012.30,27.24,15.67,3.57,27.47,16.00,4.66,26.57,16.64,4.41,30.41,20.26,3.16,28.84,17.40,3.58,33.48,20.89,1.34,35.81,19.88,0.92,29.33,13.16,1.39,31.33,16.05,0.79,25.47,10.57,0.22,30.37,17.26,2.15
2012.31,27.67,16.61,3.57,27.52,16.57,3.41,26.58,16.30,2.83,29.65,19.27,4.49,28.35,15.85,1.79,35.59,21.32,0.33,35.00,19.71,1.84,28.89,12.50,1.61,31.98,16.10,0.82,26.58,10.70,0.02,30.51,16.89,1.96
